2752,3,6,CC_Chg,0,0.6961356401443481,5.604822635650635,0.0,0.0,0.0,0.0,2024-07-16 14:41:31+08:00
2753,3,6,CC_Chg,0.5,0.7080368995666504,5.6055073738098145,0.0007784979534335434,0.0,0.0005463473498821259,0.0,2024-07-16 14:41:31+08:00
2754,3,6,CC_Chg,1,0.7229414582252502,5.605721950531006,0.0015570406103506684,0.0,0.0010975842596963048,0.0,2024-07-16 14:41:31.500000+08:00
2755,3,6,CC_Chg,1.5,0.7358629703521729,5.605794429779053,0.002335613127797842,0.0,0.001660446636378765,0.0,2024-07-16 14:41:32+08:00
2756,3,6,CC_Chg,2,0.7479379773139954,5.605809688568115,0.0031141957733780146,0.0,0.0022333767265081406,0.0,2024-07-16 14:41:32.500000+08:00
2757,3,6,CC_Chg,2.5,0.7594523429870605,5.605809688568115,0.0038927802816033363,0.0,0.0028157096821814775,0.0,2024-07-16 14:41:33+08:00
2758,3,6,CC_Chg,3,0.7700008749961853,5.605827808380127,0.004671365022659302,0.0,0.0034070077817887068,0.0,2024-07-16 14:41:33.500000+08:00
2759,3,6,CC_Chg,3.5,0.7808921337127686,5.605852127075195,0.005449952092021704,0.0,0.004006520379334688,0.0,2024-07-16 14:41:34+08:00
2760,3,6,CC_Chg,4,0.7914679646492004,5.605861186981201,0.006228542886674404,0.0,0.004614515695720911,0.0,2024-07-16 14:41:34.500000+08:00
2761,3,6,CC_Chg,4.5,0.801853597164154,5.605876445770264,0.007007134612649679,0.0,0.005230746231973171,0.0,2024-07-16 14:41:35+08:00
2762,3,6,CC_Chg,5,0.8121817708015442,5.60588264465332,0.007785728666931391,0.0,0.0058550648391246796,0.0,2024-07-16 14:41:35.500000+08:00
2763,3,6,CC_Chg,5.5,0.8223469853401184,5.605879306793213,0.00856432318687439,0.0,0.006487424951046705,0.0,2024-07-16 14:41:36+08:00
2764,3,6,CC_Chg,6,0.8323644995689392,5.60588264465332,0.009342918172478676,0.0,0.007127699907869101,0.0,2024-07-16 14:41:36.500000+08:00
2765,3,6,CC_Chg,6.5,0.8418001532554626,5.60588264465332,0.010121512226760387,0.0,0.0077757746912539005,0.0,2024-07-16 14:41:37+08:00
2766,3,6,CC_Chg,7,0.8516505360603333,5.605888366699219,0.010900107212364674,0.0,0.008431196212768555,0.0,2024-07-16 14:41:37.500000+08:00
2767,3,6,CC_Chg,7.5,0.8614791631698608,5.6058855056762695,0.011678703129291534,0.0,0.00909428671002388,0.0,2024-07-16 14:41:38+08:00
2768,3,6,CC_Chg,8,0.8711733222007751,5.605891227722168,0.01245729811489582,0.0,0.009765030816197395,0.0,2024-07-16 14:41:38.500000+08:00
2769,3,6,CC_Chg,8.5,0.880831778049469,5.6058855056762695,0.013235894031822681,0.0,0.010443322360515594,0.0,2024-07-16 14:41:39+08:00
2770,3,6,CC_Chg,9,0.8904714584350586,5.6058855056762695,0.014014489017426968,0.0,0.011129134334623814,0.0,2024-07-16 14:41:39.500000+08:00
2771,3,6,CC_Chg,9.5,0.9000057578086853,5.605897426605225,0.014793084934353828,0.0,0.011822450906038284,0.0,2024-07-16 14:41:40+08:00
2772,3,6,CC_Chg,10,0.9094946980476379,5.605894565582275,0.015571681782603264,0.0,0.012523192912340164,0.0,2024-07-16 14:41:40.500000+08:00
2773,3,6,CC_Chg,10.5,0.918465256690979,5.605900764465332,0.0163502786308527,0.0,0.013231322169303894,0.0,2024-07-16 14:41:41+08:00
2774,3,6,CC_Chg,11,0.9278500080108643,5.60590934753418,0.017128875479102135,0.0,0.01394643634557724,0.0,2024-07-16 14:41:41.500000+08:00
2775,3,6,CC_Chg,11.5,0.9372063279151917,5.605912685394287,0.01790747418999672,0.0,0.014668859541416168,0.0,2024-07-16 14:41:42+08:00
2776,3,6,CC_Chg,12,0.9465383887290955,5.6059064865112305,0.018686072900891304,0.0,0.015398567542433739,0.0,2024-07-16 14:41:42.500000+08:00
2777,3,6,CC_Chg,12.5,0.9557875394821167,5.60590934753418,0.01946467161178589,0.0,0.01613553985953331,0.0,2024-07-16 14:41:43+08:00
2778,3,6,CC_Chg,13,0.9650112390518188,5.605897426605225,0.020243270322680473,0.0,0.016879715025424957,0.0,2024-07-16 14:41:43.500000+08:00
2779,3,6,CC_Chg,13.5,0.9741864800453186,5.605903625488281,0.02102186717092991,0.0,0.01763106882572174,0.0,2024-07-16 14:41:44+08:00
2780,3,6,CC_Chg,14,0.9832903146743774,5.605900764465332,0.021800464019179344,0.0,0.018389569595456123,0.0,2024-07-16 14:41:44.500000+08:00
2781,3,6,CC_Chg,14.5,0.9919272661209106,5.6059064865112305,0.02257906086742878,0.0,0.01915515586733818,0.0,2024-07-16 14:41:45+08:00
2782,3,6,CC_Chg,15,1.0009268522262573,5.6059064865112305,0.023357659578323364,0.0,0.01992746815085411,0.0,2024-07-16 14:41:45.500000+08:00
2783,3,6,CC_Chg,15.5,1.0099538564682007,5.605894565582275,0.02413625828921795,0.0,0.020706789568066597,0.0,2024-07-16 14:41:46+08:00
2784,3,6,CC_Chg,16,1.018949270248413,5.605897426605225,0.024914853274822235,0.0,0.021493135020136833,0.0,2024-07-16 14:41:46.500000+08:00
2785,3,6,CC_Chg,16.5,1.0279380083084106,5.605897426605225,0.02569345012307167,0.0,0.022286485880613327,0.0,2024-07-16 14:41:47+08:00
2786,3,6,CC_Chg,17,1.0368443727493286,5.605891227722168,0.026472046971321106,0.0,0.02308683469891548,0.0,2024-07-16 14:41:47.500000+08:00
